reptile_source,product_name,promotional_image,product_description,product_type,industry,ai_tag,used_model,product_display_link,product_display_qr_code,like_num,collect_num,view_num
https://www.ainav.cn/sites/1512.html,悟道·天鹰Aquila大语言模型,https://s0.wp.com/mshots/v1/model.baai.ac.cn?w=383&h=328,智源研究院宣布悟道·天鹰Aquila大语言模型系列全面升级到Aquila2，并再添340亿参数（34B）重量级新成员。Aquila2-34B取得了22个评测基准的领先综合排名，智源研究院称其是当前最强...,AI大模型,,"AI大模型,悟道·天鹰,智源研究院",,https://model.baai.ac.cn/,https://www.ainav.cn/qr/?text=https://model.baai.ac.cn/&size=150&margin=10,,,
https://www.ainav.cn/sites/1494.html,AICodeConvert翻译站点,https://s0.wp.com/mshots/v1/www.aicodeconvert.com?w=383&h=328,AICodeConvert（AI 代码转换器 |代码转换器 AI） 通过集成 AI 代码转换器和 AI 代码生成器来简化 AI 编码。,AI编程,,"AI编程,人工智能,代码转换,免费编程工具,编程AI,自然语言生成代码",,https://www.aicodeconvert.com/,https://www.ainav.cn/qr/?text=https://www.aicodeconvert.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1493.html,寻鲸AI,https://s0.wp.com/mshots/v1/i.lanxx.club?w=383&h=328,寻鲸AI是一款功能强大的人工智能写作工具，助力职场人轻松写新闻稿、写推广文案、写策划方案。,AI办公工具,,AI办公,,https://i.lanxx.club/,https://www.ainav.cn/qr/?text=https://i.lanxx.club/&size=150&margin=10,,,
https://www.ainav.cn/sites/1488.html,万兴智演,https://s0.wp.com/mshots/v1/zhiyan.wondershare.cn?w=383&h=328,万兴智演是AIGC软件A股上市公司万兴科技旗下泛知识AI视频演示工具,AI办公工具,,"PPT,万兴智演",,https://zhiyan.wondershare.cn/,https://www.ainav.cn/qr/?text=https://zhiyan.wondershare.cn/&size=150&margin=10,,,
https://www.ainav.cn/sites/1495.html,智元兔AI,https://s0.wp.com/mshots/v1/www.openrabbit.net?w=383&h=328,智元兔AI有写作大师、AI文字、AI设计师，为您提供免费专业、高速、稳定的文案生成与AI设计服务！,AI文本写作,,AI文本写作,,http://www.openrabbit.net/?s=ainav,https://www.ainav.cn/qr/?text=http://www.openrabbit.net/?s=ainav&size=150&margin=10,,,
https://www.ainav.cn/sites/1492.html,PICPIK.AI,https://s0.wp.com/mshots/v1/www.picpik.ai?w=383&h=328,PICPIK.AI是一个主要为专业用户设计的人工智能绘画产品。目前支持webui、PS插件、API调用以及私有化部署等多种服务形式。,AI绘画,,"AI绘画生成,模型训练，PS插件，API调用，私有化部署",,https://www.picpik.ai/zh,https://www.ainav.cn/qr/?text=https://www.picpik.ai/zh&size=150&margin=10,,,
https://www.ainav.cn/sites/1482.html,腾讯混元大模型,https://s0.wp.com/mshots/v1/hunyuan.tencent.com?w=383&h=328,腾讯研发的大语言模型，具备强大的中文创作能力，复杂语境下的逻辑推理能力，以及可靠的任务执行能力,AI大模型,,"AI大模型,腾讯混元大模型",,https://hunyuan.tencent.com/,https://www.ainav.cn/qr/?text=https://hunyuan.tencent.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1485.html,v0.dev – AI生成前端UI组件翻译站点,https://s0.wp.com/mshots/v1/v0.dev?w=383&h=328,AI生成前端React/UI组件，由Vercel推出,AI编程,,"AI编程,前端UI",,https://v0.dev/,https://www.ainav.cn/qr/?text=https://v0.dev/&size=150&margin=10,,,
https://www.ainav.cn/sites/1479.html,天工 — 双千亿级大语言模型,https://s0.wp.com/mshots/v1/tiangong.kunlun.com?w=383&h=328,天工 — 双千亿级大语言模型，国内大模型，基于自研双千亿级大语言模型,AI大模型,,"AI大模型,大语言模型,天工大模型",,https://tiangong.kunlun.com/,https://www.ainav.cn/qr/?text=https://tiangong.kunlun.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1469.html,百川智能-百川大模型,https://s0.wp.com/mshots/v1/www.baichuan-ai.com?w=383&h=328,百川大模型是 推出的大模型产品，其融合了意图理解、信息检索以及强化学习技术，结合有监督微调与人类意图对齐，在知识问答、文本创作领域表现突出。,AI大模型,,"AI大模型,百川大模型,百川智能",,https://www.baichuan-ai.com/,https://www.ainav.cn/qr/?text=https://www.baichuan-ai.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1472.html,MetaGPT: 多智能体框架,https://www.ainav.cn/wp-content/uploads/2023/10/20231008235346677.jpg,使 GPTs 组成软件公司，协作处理更复杂的任务，MetaGPT输入一句话的老板需求，输出用户故事 / 竞品分析 / 需求 / 数据结构 / APIs / 文件等,AI编程,,"AI编程,MetaGPT,多智能体框架",,https://github.com/geekan/MetaGPT,https://www.ainav.cn/qr/?text=https://github.com/geekan/MetaGPT&size=150&margin=10,,,
https://www.ainav.cn/sites/1465.html,33字幕,https://s0.wp.com/mshots/v1/www.33subs.com?w=383&h=328,AI字幕工具，支持英语、日语、韩语、法语、西班牙语、意大利语、葡萄牙语、德语、中文等20多种不同国家语言，ChatGPT生成台词摘要，给视频自动加字幕，高精度AI语音转写模型，语音...,AI视频,,"AI字幕翻译,AI语音转写,字幕摘要,字幕翻译",,https://www.33subs.com/,https://www.ainav.cn/qr/?text=https://www.33subs.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1458.html,VAS视频加字幕,https://www.ainav.cn/wp-content/uploads/2023/10/2e88e855ca6cfc09e5f006c5a491c381_zimu_w383h328.jpg,一键生成视频字幕。使用AI提取音频对话内容后翻译、生成字幕文件。支持ChatGPT翻译、GPU加速、多任务处理、VR视频、字幕微调、超多语种、实时预览、断点续传等功能。,AI视频,,"AI字幕翻译,外挂字幕,字幕提取,字幕翻译,视频加字幕,视频翻译,语音翻译",,https://zimu.site/,https://www.ainav.cn/qr/?text=https://zimu.site/&size=150&margin=10,,,
https://www.ainav.cn/sites/1449.html,OpenAI ChatGPT API 成本计算器,https://s0.wp.com/mshots/v1/ccc.openkey.cloud?w=383&h=328,这是一款专门为团队和开发者设计的工具，可以帮助用户准确预算和规划他们在项目中使用ChatGPT API的成本。,其他AI工具,,"其他AI工具,api成本计算,ChatGPT API",,https://ccc.openkey.cloud/,https://www.ainav.cn/qr/?text=https://ccc.openkey.cloud/&size=150&margin=10,,,
https://www.ainav.cn/sites/1448.html,瓜皮AI绘画,https://www.ainav.cn/wp-content/uploads/2023/10/20231008224929275.jpg,瓜皮AI绘画是基于 Midjourney 的一款AI绘图工具,AI绘画,,"AI绘画生成,ai绘画,ai绘画工具,Midjourney,免费midjourney",,http://hh.gphh.cc,https://www.ainav.cn/qr/?text=http://hh.gphh.cc&size=150&margin=10,,,
https://www.ainav.cn/sites/1432.html,快转字幕,https://s0.wp.com/mshots/v1/www.kzzimu.com?w=383&h=328,转录视频音频文本，支持80+语言翻译,AI视频,,"AI字幕翻译,翻译,视频,转录,音频",,https://www.kzzimu.com/,https://www.ainav.cn/qr/?text=https://www.kzzimu.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1433.html,触手AI绘画,https://s0.wp.com/mshots/v1/douchu.ai?w=383&h=328,触手AI绘画，国内产品，无需科学上网。集成了市面上主流绘图软件的完整功能。,AI绘画,,"AI热门工具,AI绘画生成,触手AI绘画",,http://douchu.ai/login?inviteCode=367406&channel=channel_invite,https://www.ainav.cn/qr/?text=http://douchu.ai/login?inviteCode=367406&channel=channel_invite&size=150&margin=10,,,
https://www.ainav.cn/sites/1410.html,BattleYeah AI,https://www.ainav.cn/wp-content/uploads/2023/09/20230926201117589.jpg,斑头雁提供简单、易用的AI 应用开发平台，全新交互形式，API无缝集成至企业系统，帮助企业实现AI生产力革命。,AI编程,,"AI编程,AI应用开发",,https://www.battleyeah.com/,https://www.ainav.cn/qr/?text=https://www.battleyeah.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1409.html,讯飞星火文档问答,https://s0.wp.com/mshots/v1/chatdoc.xfyun.cn?w=383&h=328,基于讯飞星火知识库方案，高效检索文档信息，准确回答专业问题。 提供Al分析、阅读、问答工具，让大模型助你高效了解文档内容,AI办公工具,,"AI办公,国产大模型,文档问答,星火文档问答,知识库,讯飞星火大模型",,https://chatdoc.xfyun.cn/,https://www.ainav.cn/qr/?text=https://chatdoc.xfyun.cn/&size=150&margin=10,,,
https://www.ainav.cn/sites/1412.html,AIPaperPass-Al论文,https://s0.wp.com/mshots/v1/www.aipaperpass.com?pic=anE?w=383&h=328,AI论文，免费大纲，10分钟3万字,AI办公工具,,"AI办公,AI热门工具",,https://www.aipaperpass.com?pic=anE,https://www.ainav.cn/qr/?text=https://www.aipaperpass.com?pic=anE&size=150&margin=10,,,
https://www.ainav.cn/sites/1407.html,喵呜提示词助手(cathub.cc),https://s0.wp.com/mshots/v1/cathub.cc?w=383&h=328,将复杂的 Midjourney 提示词'咒语'进行可视化编辑和调整，输入中文提示词自动翻译成英文，傻瓜式操作，帮助您更好的创作提示词！,AI绘画,,"AI绘画生成,AI绘画提示,midjourney咒语生成,midjourney工具,Midjourney提示词,MJ智能提示",,https://cathub.cc/?utm_source=ainav,https://www.ainav.cn/qr/?text=https://cathub.cc/?utm_source=ainav&size=150&margin=10,,,
https://www.ainav.cn/sites/1411.html,ChatGPT API 水龙头,https://s0.wp.com/mshots/v1/faucet.openkey.cloud?w=383&h=328,AI 圈的水龙头网站，每24小时可领取一个令牌用于开发测试 AI 产品,AI编程,,"AI编程,chatgpt,水龙头",,https://faucet.openkey.cloud/,https://www.ainav.cn/qr/?text=https://faucet.openkey.cloud/&size=150&margin=10,,,
https://www.ainav.cn/sites/1403.html,文心大模型,https://s0.wp.com/mshots/v1/wenxin.baidu.com?w=383&h=328,文心一言是百度全新一代知识增强大语言模型，文心大模型家族的新成员，能够与人对话互动，回答问题，协助创作，高效便捷地帮助人们获取信息、知识和灵感。,AI大模型,,"AI大模型,文心,文心大模型,百度文心",,https://wenxin.baidu.com,https://www.ainav.cn/qr/?text=https://wenxin.baidu.com&size=150&margin=10,,,
https://www.ainav.cn/sites/1400.html,智谱AI-智谱清言,https://www.ainav.cn/wp-content/uploads/2023/09/20230922002705545.jpg,智谱清言AI对话，基于ChatGLM2模型开发，支持多轮对话，具备内容创作、信息归纳总结等能力。,AI大模型,,"AI大模型,ChatGLM2,智谱AI,智谱清言",,https://chatglm.cn/,https://www.ainav.cn/qr/?text=https://chatglm.cn/&size=150&margin=10,,,
https://www.ainav.cn/sites/1397.html,AiPPT,https://s0.wp.com/mshots/v1/www.aippt.cn?w=383&h=328,Ai一键智能生成PPT,AI办公工具,,"PPT,AiPPT,AI优化PPT,AI生成PPT,PPT模版,智能PPT设计",,https://www.aippt.cn/?utm_type=Navweb&utm_source=AIdhw&utm_page=aippt&utm_plan=ppt&utm_unit=AIPPT&utm_keyword=50617,https://www.ainav.cn/qr/?text=https://www.aippt.cn/?utm_type=Navweb&utm_source=AIdhw&utm_page=aippt&utm_plan=ppt&utm_unit=AIPPT&utm_keyword=50617&size=150&margin=10,,,
https://www.ainav.cn/sites/1398.html,promptport,https://s0.wp.com/mshots/v1/promptport.ai?w=383&h=328,ChatGPT提示词创作、优化、分享平台,AI提示词,,"AI提示词,aigc,AI工具,chatgpt,Prompt,提示词",,https://promptport.ai,https://www.ainav.cn/qr/?text=https://promptport.ai&size=150&margin=10,,,
https://www.ainav.cn/sites/1391.html,Tensor.art AI模型分享平台,https://s0.wp.com/mshots/v1/tensor.art?w=383&h=328,Tensor.art是一个免费的在线图像生成和模型托管平台。它允许用户在线运行模型来免费生成图像。该平台提供了一个Al模型共享平台，用户可以上传或下载各种模型，,AI绘画,,"AI绘画生成,AI模型,AI模型社区",,https://tensor.art/,https://www.ainav.cn/qr/?text=https://tensor.art/&size=150&margin=10,,,
https://www.ainav.cn/sites/1387.html,吐司TusiArt.com模型分享,https://s0.wp.com/mshots/v1/tusiart.com?w=383&h=328,吐司 Tusi.Art 是一个面向AI创作者的模型分享社区，所有文生图模型不仅可以下载到本地，还支持在线运行。当然，你也可以在社区中上传和共享你的模型。,AI绘画,,"AI绘画生成,AI绘画模型,国内模型分享,模型分享",,https://tusiart.com/,https://www.ainav.cn/qr/?text=https://tusiart.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1380.html,智启特AI学术助手,https://open.weixin.qq.com/qr/code?username=zhiqiteAI,从文档理解和学术创作两方面，为高校师生和科研团队提供学术学习场景的综合性解决方案。,AI学习网站,,"AI学习网站,AI论文，AI学术，论文改写，论文润色",,https://acad.zhiqiteai.cn/,https://open.weixin.qq.com/qr/code?username=zhiqiteAI,,,
https://www.ainav.cn/sites/1377.html,一览运营宝,https://s0.wp.com/mshots/v1/yyb.yilantv.com?w=383&h=328,一览“运营宝”是一款搭载AIGC的视频创作赋能及变现工具，提供「AI编剧」「AI 绘图」等AIGC工具、不限速的存储下载、素材管理检索、视频协同审阅、视频资产商业变现等服务。,AI绘画,,AI绘画生成,,https://yyb.yilantv.com/vam/,https://www.ainav.cn/qr/?text=https://yyb.yilantv.com/vam/&size=150&margin=10,,,
https://www.ainav.cn/sites/1373.html,一览AI绘图,https://s0.wp.com/mshots/v1/yyb.yilantv.com?w=383&h=328,一览科技旗下在线AI绘图工具，配备文生图、图生图、高级创作三种主要的生成模式，同时支持 Lora 融合、智能重绘、动作复制、表情镜像、线稿上色等创新玩法。,AI绘画,,"AI绘画生成,文生图，图生图，高级创作",,https://yyb.yilantv.com/vam/manage/creation/pic/textToPic,https://www.ainav.cn/qr/?text=https://yyb.yilantv.com/vam/manage/creation/pic/textToPic&size=150&margin=10,,,
https://www.ainav.cn/sites/1367.html,阿里-通义千问,https://s0.wp.com/mshots/v1/qianwen.aliyun.com?w=383&h=328,阿里巴巴推出的类ChatGPT响应人类指令的大模型，已免费开放,AI大模型,,"AI大模型,通义千问",,https://qianwen.aliyun.com/,https://www.ainav.cn/qr/?text=https://qianwen.aliyun.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1352.html,麻瓜AI,https://s0.wp.com/mshots/v1/usebot.net?w=383&h=328,AI聊天对话,AI文本写作,,AI文本写作,,https://usebot.net,https://www.ainav.cn/qr/?text=https://usebot.net&size=150&margin=10,,,
https://www.ainav.cn/sites/1351.html,慧言AI,https://s0.wp.com/mshots/v1/www.huiyan-ai.com?w=383&h=328,免费稳定的AI站，GPT4.0、GPT3.5、AI绘画；用户2万+，稳定运行7个月，拥有全平台客户端,AI文本写作,,"AI文本写作,ai绘画,app,GPT4,免费,慧言AI,稳定",,https://www.huiyan-ai.com/,https://www.ainav.cn/qr/?text=https://www.huiyan-ai.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1350.html,智猫AI,https://s0.wp.com/mshots/v1/www.zhimaoai.cn?w=383&h=328,智猫AI是一款基于搜索引擎优化规则的跨境文案创作、营销及分析工具，帮助跨境卖家快速完成产品标题、5点描述、listing优化，邮件及文章写作。,AI文本写作,,"AI文本写作,跨境AI，跨境电商，独立站，亚马逊，海外营销",,https://www.zhimaoai.cn,https://www.ainav.cn/qr/?text=https://www.zhimaoai.cn&size=150&margin=10,,,
https://www.ainav.cn/sites/1345.html,ChatMax 小脉AI,https://s0.wp.com/mshots/v1/ai.chatmax.tech?w=383&h=328,支持ai思维导图、文档对话等强大的AI功能，操作简单，可免费使用。,其他AI工具,,"其他AI工具,AI效率工具,小脉AI,思维导图,文档对话",,https://ai.chatmax.tech/,https://www.ainav.cn/qr/?text=https://ai.chatmax.tech/&size=150&margin=10,,,
https://www.ainav.cn/sites/1344.html,iThinkScene,https://s0.wp.com/mshots/v1/app.ithinkai.cn?w=383&h=328,人人都容易上手的AI写作工具，涵盖100多个AI写作场景，包括自媒体文案、小红书文案、电商文案、公文写作等。只要输入主题，AI不到一分钟搞定。,AI文本写作,,"AI文本写作,AI写作，AI写文案，自媒体写作",,https://app.ithinkai.cn/,https://www.ainav.cn/qr/?text=https://app.ithinkai.cn/&size=150&margin=10,,,
https://www.ainav.cn/sites/1324.html,Kbear,https://s0.wp.com/mshots/v1/www.chez1.cn?w=383&h=328,专门提供AIGC生成式绘画和对话服务,AI绘画,,"AI文本写作,AI绘画生成",,https://www.chez1.cn,https://www.ainav.cn/qr/?text=https://www.chez1.cn&size=150&margin=10,,,
https://www.ainav.cn/sites/1322.html,AI+导航,https://s0.wp.com/mshots/v1/ai.upnb.top?w=383&h=328,AI+导航 AI导航的导航站,AI社区,,"AI社区,AI+导航,AI导航的导航站",,https://ai.upnb.top/,https://www.ainav.cn/qr/?text=https://ai.upnb.top/&size=150&margin=10,,,
https://www.ainav.cn/sites/1314.html,Openflow,https://s0.wp.com/mshots/v1/aijiaolian.chat?w=383&h=328,Openflow 一键极速绘图，赋能行业工作流,AI绘画,,"AI绘画生成,AI绘画，工作流",,http://aijiaolian.chat/midjourney?puid=146,https://www.ainav.cn/qr/?text=http://aijiaolian.chat/midjourney?puid=146&size=150&margin=10,,,
https://www.ainav.cn/sites/1315.html,造作AI,https://s0.wp.com/mshots/v1/www.zaozuoai.com?w=383&h=328,一个致力于实现 AIGC的全能型人工智能创作助手,AI文本写作,,AI文本写作,,https://www.zaozuoai.com,https://www.ainav.cn/qr/?text=https://www.zaozuoai.com&size=150&margin=10,,,
https://www.ainav.cn/sites/1308.html,智能码AI,https://s0.wp.com/mshots/v1/www.zhinengm.cn?w=383&h=328,智能码AI助理，新用户免费使用，是自媒体办公室人员的神器。它能写作、聊天、绘画。为企业提供定制化AI助理，上传知识文档打造专属AI销售和客服，打造数字人主播系统，节省人工成...,AI绘画,,"AI文本写作,AI绘画生成,AI写作,ai绘画,AI聊天",,https://www.zhinengm.cn,https://www.ainav.cn/qr/?text=https://www.zhinengm.cn&size=150&margin=10,,,
https://www.ainav.cn/sites/1311.html,笔魂AI绘画,https://s0.wp.com/mshots/v1/ibihun.com?w=383&h=328,笔魂AI绘画融合了最先进的技术，为您带来无限创意的可能性。无论您是专业艺术家寻求灵感，还是初学者探索AI艺术的领域，笔魂都能成为您无尽创造力的源泉。,AI绘画,,"AI绘画生成,AI画图,免费在线AI绘画,笔魂AI绘画",,https://ibihun.com/,https://www.ainav.cn/qr/?text=https://ibihun.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1296.html,通义万相,https://s0.wp.com/mshots/v1/wanx.aliyun.com?w=383&h=328,AI绘画创作大模型，能够根据用户输入的文字内容，生成符合语义描述的不同风格的图像。,AI绘画,,"AI绘画生成,AI图像处理，AIGC，AI平面素材，AI绘画",,https://wanx.aliyun.com/,https://www.ainav.cn/qr/?text=https://wanx.aliyun.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1297.html,知作zizo,https://s0.wp.com/mshots/v1/zizo.pro?w=383&h=328,面向影视创作者的次世代创作方式,AI视频,,"AI视频,AI工具,创作,广告,电影",,https://zizo.pro/index,https://www.ainav.cn/qr/?text=https://zizo.pro/index&size=150&margin=10,,,
https://www.ainav.cn/sites/1293.html,魔音工坊,https://s0.wp.com/mshots/v1/www.moyin.com?w=383&h=328,魔音工坊，先进的配音工具和高效多人协同创作工具。除了配音工具之外，还有以下功能：软件配音、云剪辑、一键解析视频、文案提取、自动打轴、捏声音、背景音处理、人声处理,AI音乐,,"AI语音合成,AI语音生成-文转音,文字转语音,魔音工坊",,https://www.moyin.com/,https://www.ainav.cn/qr/?text=https://www.moyin.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1298.html,uBrand,https://s0.wp.com/mshots/v1/www.ubrand.com?w=383&h=328,一站式AI品牌创建平台，在线品牌LOGO设计，AI品牌策划，智能品牌营销；uBrand帮助创业者轻松打造个性品牌！,AI办公工具,,"AI办公,AI品牌创建,AI品牌策划,AI品牌设计,智能品牌营销",,https://www.ubrand.com/,https://www.ainav.cn/qr/?text=https://www.ubrand.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1284.html,Tiamat AIGC绘画平台,https://www.ainav.cn/wp-content/uploads/2023/09/20230907001033051.jpg,Tiamat AI是一款基于生成式人工智能的AI绘画图片创作平台，它可以根据用户输入的文本，自动生成对应的图像。Tiamat的目标是让用户探索艺术创作的可能性，提高创作效率，激发想象力。,AI绘画,,"AI绘画生成,tiamat",,https://www.tiamat.com/,https://www.ainav.cn/qr/?text=https://www.tiamat.com/&size=150&margin=10,,,
https://www.ainav.cn/sites/1279.html,百度智能云千帆大模型平台,https://s0.wp.com/mshots/v1/cloud.baidu.com?w=383&h=328,一站式企业级大模型平台，提供先进的生成式AI生产及应用全流程开发工具链,AI开放平台,,"AI开放平台,百度千帆",,https://cloud.baidu.com/product/wenxinworkshop,https://www.ainav.cn/qr/?text=https://cloud.baidu.com/product/wenxinworkshop&size=150&margin=10,,,
https://www.ainav.cn/sites/1275.html,freesubtitles.ai翻译站点,https://s0.wp.com/mshots/v1/freesubtitles.ai?w=383&h=328,FreeSubtitles.AI 网站是一个免费的在线字幕生成服务，可以将任何语言的任何内容转录成任何语言，旨在消除语言障碍。由 Open AI 的 Whisper 提供支持，具有自动翻译功能，并通过 y...,AI视频,,"AI字幕翻译,在线字幕生成",,https://freesubtitles.ai/,https://www.ainav.cn/qr/?text=https://freesubtitles.ai/&size=150&margin=10,,,
https://www.ainav.cn/sites/1270.html,顽兔抠图,https://www.ainav.cn/wp-content/uploads/2023/09/9fdc874f91f621cfab2d4b7b896a1ccb_d-design-ai-cutout-website.png,顽兔抠图是阿里巴巴旗下的一个在线抠图工具，主要是为了帮助平台上的商家，可以更方便的处理图片，提高图片质量和效率。,图片处理,,"图片修改,ai抠图",,https://d.design/toolbox/cutout,https://www.ainav.cn/qr/?text=https://d.design/toolbox/cutout&size=150&margin=10,,,
https://www.ainav.cn/sites/1259.html,百度智能云一念·智能创作平台,https://s0.wp.com/mshots/v1/yinian.cloud.baidu.com?w=383&h=328,百度智能云一念是基于百度文心大模型打造的内容创作平台。集文、图、视频等多种内容模态于一体，旨在助力企业更便捷高效地获取内容创作灵感和营销物料。,AI绘画,,"AI文本写作,AI绘画生成,一站式内容生产工具,智能创作平台,百度智能云一念",,https://yinian.cloud.baidu.com/creativity/index/,https://www.ainav.cn/qr/?text=https://yinian.cloud.baidu.com/creativity/index/&size=150&margin=10,,,
https://www.ainav.cn/sites/1254.html,Luca2.0多模态智能对话助手,https://s0.wp.com/mshots/v1/luca-beta.modelbest.cn?w=383&h=328,面壁露卡，基于面壁智能的新一代大语言模型，能与你互动对话，帮你了解世界知识、激发创作灵感、理解图片内容、处理数理逻辑、编写程序代码，帮助你更好地获取信息、做出规划、解...,AI大模型,,"AI大模型,Luca,面壁智能",,https://luca-beta.modelbest.cn/,https://www.ainav.cn/qr/?text=https://luca-beta.modelbest.cn/&size=150&margin=10,,,
https://www.ainav.cn/sites/1266.html,一览AI编剧,https://s0.wp.com/mshots/v1/yyb.yilantv.com?w=383&h=328,一览科技旗下智能编剧系统基于大语言模型，经过海量文本知识的学习，使得AI在中文表达上变得得心应手，配备小红书文案标题生成、视频分镜脚本生成、创意情节联想、品牌故事与 Slog...,AI文本写作,,"AI文本写作,AI 剧本生成,AI 剧本评估,AI 营销文案,AI文本生成,AI编剧,智能文案",,https://yyb.yilantv.com/vam/manage/ai/home/hot,https://www.ainav.cn/qr/?text=https://yyb.yilantv.com/vam/manage/ai/home/hot&size=150&margin=10,,,
